"[run number]","file-name","initial-meetings-pct","alpha","iterations-multiplier","lambda","threshold","[step]","res-ari","res-p","res-r","res-s","length (remove-duplicates [label-id] of turtles)"
"83","glass.csv","0.5","0.1","75","0.999","0.05","16050","0.22289290125157232","0.3018092198678418","0.403637592847644","0.34423493456683757","4"
"84","glass.csv","0.5","0.1","75","0.999","0.05","16050","0.12985412041416866","0.21077645677612186","0.2948085136328982","-0.0869983491995288","4"
"80","glass.csv","0.5","0.1","75","0.999","0.04","16050","0.1358975856514108","0.21652070392214964","0.2797416920822841","0.07176954187927388","4"
"85","glass.csv","0.5","0.1","75","0.999","0.05","16050","0.22925866860572688","0.24986097374946958","0.42276288973884124","0.45668269995126837","3"
"86","glass.csv","0.5","0.1","75","0.999","0.05","16050","0.18008104382330745","0.21339430077030563","0.3283879373575696","0.32621947082263064","3"
"87","glass.csv","0.5","0.1","75","0.999","0.05","16050","0.18018409133292218","0.20983049054269298","0.3765041864179298","0.38255971076595696","3"
"89","glass.csv","0.5","0.1","75","0.999","0.05","16050","0.22599997694343357","0.2968986654346666","0.39524195687421576","0.357387706401491","4"
"88","glass.csv","0.5","0.1","75","0.999","0.05","16050","0.149941329397929","0.24577861440275192","0.30395982713268693","0.10774366634523219","4"
"90","glass.csv","0.5","0.1","75","0.999","0.05","16050","0.14376419959053793","0.2060749918718864","0.263975141248471","0.02884000320573389","4"
"91","glass.csv","0.5","0.1","75","0.999","0.05","16050","0.14220562276351154","0.1792263144982164","0.2936511480324424","0.22956491269991142","3"
"92","glass.csv","0.5","0.1","75","0.999","0.05","16050","0.12918714362175945","0.19403694346035125","0.37173202104081476","-0.08411711442474386","3"
"93","glass.csv","0.5","0.1","75","0.999","0.05","16050","0.1555987908401898","0.27347080482974306","0.3190975591937362","0.17338498724593265","5"
"94","glass.csv","0.5","0.1","75","0.999","0.05","16050","0.14941196228883794","0.2001545480060236","0.2682318293926093","0.10834142335269144","4"
"95","glass.csv","0.5","0.1","75","0.999","0.05","16050","0.20976454837899866","0.3320001143371085","0.38699050402364144","0.13297877241431455","5"
"96","glass.csv","0.5","0.1","75","0.999","0.05","16050","0.21312511854511842","0.2586999787220616","0.4294351497336224","0.3858073567157285","3"
"97","glass.csv","0.5","0.1","75","0.999","0.05","16050","0.16769035562058132","0.2989613913121241","0.33116313713689116","0.1027680008841623","5"
"98","glass.csv","0.5","0.1","75","0.999","0.05","16050","0.15983347203438875","0.18824661938136447","0.28810087931723194","0.24035924773416617","3"
"99","glass.csv","0.5","0.1","75","0.999","0.05","16050","0.18440734089547445","0.3057752905041765","0.3482061949126698","0.06369639163907295","5"
"100","glass.csv","0.5","0.1","75","0.999","0.05","16050","0.18731661423907883","0.2777296540258222","0.35026586577165175","0.09394220673960997","4"
"101","glass.csv","0.5","0.1","75","0.9995","0.01","16050","0.22201724929365654","0.37917366855829954","0.33588848735727317","0.10475160483448145","10"
"102","glass.csv","0.5","0.1","75","0.9995","0.01","16050","0.19896029275936405","0.4023917914763383","0.35120592860175376","0.08662760908814425","9"
"103","glass.csv","0.5","0.1","75","0.9995","0.01","16050","0.17135846291318757","0.2835175725080554","0.2986968892663446","0.060726735816386844","6"
"105","glass.csv","0.5","0.1","75","0.9995","0.01","16050","0.23724102562793678","0.4148980121579959","0.3932103233625603","0.1974318626400376","9"
