"[run number]","file-name","initial-meetings-pct","alpha","iterations-multiplier","lambda","threshold","[step]","res-ari","res-p","res-r","res-s","length (remove-duplicates [label-id] of turtles)"
"194","iris.csv","0.25","0","10","0.9999","0.01","1500","0.13726451885381863","0.6660161066842956","0.2612434240074414","-0.21009173542878956","21"
"187","iris.csv","0.5","0.5","150","0.999","0.01","22500","0.5429769478812665","0.7065551610471872","0.5784648375688856","0.20855765583973213","6"
"197","iris.csv","0.1","0.05","10","0.9999","0.01","1500","0.16290695795383828","0.743789482482906","0.28704060016346267","-0.21996439473776994","20"
"189","iris.csv","0.1","1","150","0.999","0.01","22500","0.44666055219570033","0.6364801658659304","0.35559323094225126","0.14684088871884016","9"
"195","iris.csv","0.5","0","10","0.9999","0.01","1500","0.1680164228894021","0.7753452724802485","0.3028230583766991","-0.22967433819119923","21"
"196","iris.csv","1","0","10","0.9999","0.01","1500","0.16767540677790443","0.7773348719702967","0.28894722749528295","-0.23726139728352105","23"
"198","iris.csv","0.25","0.05","10","0.9999","0.01","1500","0.2571318139151166","0.7511813978958408","0.34242802579376425","-0.2283622574218996","18"
"190","iris.csv","0.25","1","150","0.999","0.01","22500","0.3200651902981497","0.6683529542606772","0.3528790576530367","-0.09658892993580569","10"
"188","iris.csv","1","0.5","150","0.999","0.01","22500","0.5425883934489817","0.6933216962077998","0.6629133512167664","0.37186763493940317","4"
"199","iris.csv","0.5","0.05","10","0.9999","0.01","1500","0.3494683549104286","0.6897751226250728","0.35833524960646146","-0.13386949601265022","12"
"201","iris.csv","0.1","0.1","10","0.9999","0.01","1500","0.25620215928546924","0.7133507622920301","0.32796272262614745","-0.18159858117230762","14"
"202","iris.csv","0.25","0.1","10","0.9999","0.01","1500","0.23621288746688685","0.7515589483328816","0.34849048015456163","-0.22664656365895003","15"
"200","iris.csv","1","0.05","10","0.9999","0.01","1500","0.17088972356366383","0.6759406866899965","0.3092592365057448","-0.1439597091356932","13"
